type,entry_time,entry_price,exit_time,exit_price,pnl,profitable,smma_gap,ltq_ratio,ltq_avg_2,ltq_avg_5,market_type,price_change,direction
BUY,2026-08-07 15:04:00,102.2425772829205,2026-08-07 16:52:00,99.46620231764689,-2.776374965273604,0,0.07580692951366075,0.5865617433414043,969.0,1652.0,bull,-0.18739428883623077,BUY
SELL,2026-08-07 09:25:00,98.69827269124606,2026-08-07 09:38:00,100.56611581949619,-1.8678431282501293,0,-0.03568675165234936,1.164206863450924,1940.5,1666.8,bull,-0.797310138397421,SELL
SELL,2026-08-07 11:58:00,102.29572605660263,2026-08-07 14:11:00,102.03236846181625,0.26335759478638465,1,-0.03178985073836316,0.9442730428075589,4897.0,5186.0,bear,0.3073786877199751,SELL
SELL,2026-08-07 17:07:00,103.26259858310995,2026-08-07 20:15:00,104.32972843733491,-1.0671298542249588,0,-0.07921886208117712,0.6298358180788828,1335.0,2119.6,bear,-0.22871911456334715,SELL
SELL,2026-08-07 21:50:00,98.01086018811218,2026-08-07 23:23:00,101.66454466062532,-3.6536844725131488,0,-0.01047961366091954,1.143451830315845,1730.5,1513.4,bear,-0.3165494084653915,SELL
BUY,2026-08-07 14:50:00,107.6734612085125,2026-08-07 17:00:00,105.80871742433537,-1.8647437841771364,0,0.1282147276298673,1.1369326441608787,2815.5,2476.4,bull,-0.04368898453235204,BUY
BUY,2026-08-07 20:02:00,106.39076554230805,2026-08-07 22:27:00,106.4925540483415,0.10178850603345779,1,0.09689557499217472,0.883116134240572,1531.5,1734.2,bull,0.7402126799792796,BUY
SELL,2026-08-07 09:19:00,99.7120208806865,2026-08-07 09:41:00,101.35696194918488,-1.6449410684983832,0,-0.007640949911930761,1.2345334968230965,2215.0,1794.2,bull,-0.3847912424417359,SELL
SELL,2026-08-07 12:14:00,102.1284230876484,2026-08-07 14:52:00,101.8596826933984,0.2687403942500026,1,-0.029535802832782565,0.9893151390319258,2305.5,2330.4,bear,-0.017111022778635743,SELL
SELL,2026-08-07 16:17:00,99.36277073620626,2026-08-07 19:57:00,97.75064332491216,1.6121274112940966,1,-0.0017892194359063751,0.5112235629946801,788.0,1541.4,bear,0.18645549071702305,SELL
SELL,2026-08-07 22:33:00,96.83977987800827,2026-08-07 23:15:00,101.22969761413859,-4.3899177361303146,0,-0.11165858525980354,0.8931297709923665,1170.0,1310.0,bear,-0.3081449805528109,SELL
BUY,2026-08-07 09:24:00,100.24495968059522,2026-08-07 11:44:00,101.5485623864009,1.3036027058056874,1,0.006087332394045575,1.02555891942245,1761.5,1717.6,bull,-0.24973743688568106,BUY
BUY,2026-08-07 15:55:00,96.35751734406955,2026-08-07 16:33:00,93.71070471581604,-2.646812628253514,0,0.022624018824032532,0.7911025145067698,1636.0,2068.0,bear,0.06969252165805528,BUY
BUY,2026-08-07 18:42:00,95.48624651092241,2026-08-07 22:18:00,99.72276356416376,4.236517053241343,1,0.055535504843433614,0.7985799029300737,888.5,1112.6,sideways,0.6146761914340004,BUY
SELL,2026-08-07 11:50:00,100.51320290263062,2026-08-07 14:58:00,98.84100828653949,1.672194616091133,1,-0.14935807806199364,1.1848060344827587,2199.0,1856.0,bear,-0.32036669970403864,SELL
SELL,2026-08-07 18:09:00,99.99937818880362,2026-08-07 19:19:00,102.11578400003033,-2.116405811226713,0,-0.025317920499190905,1.2894736842105263,2425.5,1881.0,sideways,-0.5584062716195746,SELL
SELL,2026-08-07 21:39:00,100.62144462254732,2026-08-07 23:37:00,100.38661385560104,0.23483076694627414,1,-0.03073768115049802,0.9578739621614264,1407.5,1469.4,bear,0.2530724999914753,SELL
BUY,2026-08-07 15:12:00,100.60606771080707,2026-08-07 16:40:00,98.17916450553213,-2.4269032052749395,0,0.01318843866344821,0.7457392155263802,1829.0,2452.6,bull,-0.19584467453246646,BUY
BUY,2026-08-07 19:43:00,99.92117177975922,2026-08-07 21:28:00,97.01809666385343,-2.903075115905793,0,0.05616748482282219,0.529780163599182,1243.5,2347.2,bull,0.21497887133025984,BUY
SELL,2026-08-07 12:01:00,102.11674656727598,2026-08-07 15:28:00,100.29213587443523,1.82461069284075,1,-0.11787063432505818,1.0244890768146582,1163.0,1135.2,bear,-0.4088213470401598,SELL
SELL,2026-08-07 17:03:00,97.83704284123884,2026-08-07 20:47:00,95.56034422923157,2.276698612007266,1,-0.09941625534915488,1.5689594356261023,4448.0,2835.0,bear,0.48151429801831114,SELL
SELL,2026-08-07 21:40:00,92.56017549621635,2026-08-07 23:21:00,95.382177584057,-2.8220020878406586,0,-0.013667299785623754,0.7936308926780341,1266.0,1595.2,bear,-0.1295807586452895,SELL
BUY,2026-08-07 14:21:00,110.87858040493825,2026-08-07 22:01:00,120.91801711618992,10.039436711251668,1,0.027389289519220483,1.511516887456737,2533.0,1675.8,bull,0.40816522375355646,BUY
BUY,2026-08-07 12:46:00,111.50998971447603,2026-08-07 16:38:00,112.29505865866258,0.7850689441865484,1,0.004508106064633921,0.9851002251045128,1838.0,1865.8,sideways,0.44640290926194837,BUY
BUY,2026-08-07 20:28:00,105.7963773273221,2026-08-07 21:29:00,101.91220839825549,-3.884168929066618,0,0.018676515369421054,1.126363053239256,1756.0,1559.0,bull,-0.5338979713176144,BUY
SELL,2026-08-07 11:53:00,101.78485318762391,2026-08-07 14:06:00,102.74213098839962,-0.9572778007757137,0,-0.08856780987619572,1.3407392580731252,2009.5,1498.8,bear,-0.4915099461132115,SELL
SELL,2026-08-07 17:38:00,108.92072844381369,2026-08-07 18:36:00,113.08782038435929,-4.167091940545603,0,-0.0706349855757793,0.9284412032816773,1018.5,1097.0,sideways,-0.3123750884459895,SELL
SELL,2026-08-07 22:20:00,116.8168489358191,2026-08-07 23:22:00,119.88288058557283,-3.0660316497537394,0,-0.02409293945572699,0.8797021943573669,1796.0,2041.6,bear,0.0651720224109198,SELL
SELL,2026-08-07 10:00:00,99.45175206340468,2026-08-07 10:05:00,100.5023072113467,-1.0505551479420205,0,-0.010157115879863454,1.0086230006255028,2257.5,2238.2,bull,-0.7403935772461381,SELL
SELL,2026-08-07 11:34:00,99.360334228792,2026-08-07 15:30:00,93.14911751072256,6.211216718069437,1,-0.03749987260643195,1.5095023353196972,1874.5,1241.8,bear,-0.7505552861029798,SELL
SELL,2026-08-07 17:14:00,90.05445781902388,2026-08-07 19:24:00,91.68674413533651,-1.63228631631263,0,-0.0011749382455263913,1.3916525115263285,2294.0,1648.4,bear,0.043273128548932505,SELL
SELL,2026-08-07 22:17:00,94.71463960407496,2026-08-07 23:29:00,98.79395847844441,-4.079318874369449,0,-0.09909078262006688,1.144291754756871,1082.5,946.0,bear,-0.1429730854524962,SELL
SELL,2026-08-07 12:00:00,101.78871980856306,2026-08-07 15:12:00,101.82481402124502,-0.03609421268195945,0,-0.1468765547778048,0.7304514060187469,1184.5,1621.6,bear,-0.1824938463081196,SELL
SELL,2026-08-07 16:45:00,97.2060696645295,2026-08-07 20:11:00,95.56722099343759,1.6388486710919068,1,-0.03704972207538049,0.8600136239782016,1010.0,1174.4,bear,-0.08760315736817859,SELL
SELL,2026-08-07 21:42:00,91.33217631972462,2026-08-07 23:16:00,94.1349523209888,-2.802776001264178,0,-0.0003693571931933093,0.9312959199624824,1191.5,1279.4,bear,-0.01983863037732192,SELL
BUY,2026-08-07 09:35:00,101.68338853278047,2026-08-07 12:35:00,104.2921882865993,2.608799753818829,1,0.00803867055583396,0.9152182838374161,1337.5,1461.4,bull,0.46299891104341384,BUY
BUY,2026-08-07 14:06:00,108.05310749347439,2026-08-07 17:08:00,112.38891077464424,4.335803281169859,1,0.034092654658223864,1.2733411137045683,1527.5,1199.6,sideways,-0.03903451409568959,BUY
BUY,2026-08-07 19:18:00,115.66662546847813,2026-08-07 22:06:00,119.0978467846264,3.4312213161482674,1,0.017111687758514904,1.1804468107318091,2261.5,1915.8,bull,-0.14650295954420756,BUY
SELL,2026-08-07 12:01:00,99.90418339233109,2026-08-07 14:01:00,103.0583464345572,-3.154163042226102,0,-0.025303032235385103,1.079731358705011,1254.0,1161.4,bear,-0.22009046743329463,SELL
SELL,2026-08-07 16:41:00,103.87807365571017,2026-08-07 18:42:00,106.199867498305,-2.321793842594829,0,-0.08260689362076334,0.8810010214504597,862.5,979.0,bear,-0.017950969974947384,SELL
SELL,2026-08-07 21:55:00,109.38843589160766,2026-08-07 23:19:00,113.36045435230783,-3.97201846070017,0,-0.031134324936672897,1.1285562953995159,1491.5,1321.6,bear,0.2917411202608946,SELL
SELL,2026-08-07 12:35:00,102.96882905114006,2026-08-07 13:08:00,108.17086141728508,-5.202032366145019,0,-0.026332989553580433,1.0887140828143778,1993.0,1830.6,sideways,-0.5988318935007015,SELL
SELL,2026-08-07 13:25:00,104.70009061341588,2026-08-07 14:58:00,107.88773371475948,-3.187643101343596,0,-0.05683887932238463,1.0057903444126937,1337.5,1329.8,sideways,-0.5444684444074284,SELL
SELL,2026-08-07 16:48:00,104.79301196970818,2026-08-07 19:41:00,106.63858395986672,-1.8455719901585468,0,-0.1348205747251825,0.8004217791411042,835.0,1043.2,bear,0.0595777799257462,SELL
SELL,2026-08-07 22:27:00,105.2700281387915,2026-08-07 23:17:00,110.1652781659359,-4.8952500271443995,0,-0.08308777877560658,1.056527590847914,3925.0,3715.0,bear,-0.749301454786135,SELL
SELL,2026-08-07 11:48:00,100.91225269356113,2026-08-07 13:55:00,102.9446074318562,-2.0323547382950693,0,-0.06677969524933758,0.483611216369837,1531.5,3166.8,bear,-0.2224507166439338,SELL
SELL,2026-08-07 17:23:00,109.51440885517913,2026-08-07 18:22:00,113.2800116374216,-3.7656027822424676,0,-0.06610011462052512,1.4982083281848513,2425.0,1618.6,bear,0.11387071852063002,SELL
SELL,2026-08-07 22:07:00,116.08544170099321,2026-08-07 23:39:00,120.16826641052172,-4.082824709528509,0,-0.15759754431971373,0.5888201502430402,799.5,1357.8,bear,-0.5917673395928489,SELL
SELL,2026-08-07 12:59:00,104.69531148077766,2026-08-07 13:24:00,108.7952221133028,-4.0999106325251375,0,-0.03332685063664087,0.9908687068114511,1606.0,1620.8,sideways,0.1994506846469335,SELL
SELL,2026-08-07 18:03:00,114.36886881518015,2026-08-07 18:30:00,115.78255827817203,-1.4136894629918828,0,-0.035158841933224494,0.7009462151394422,844.5,1204.8,sideways,-0.686237257099819,SELL
SELL,2026-08-07 18:33:00,114.29607329043154,2026-08-07 18:39:00,116.69806505870135,-2.4019917682698093,0,-0.05162374610806353,0.46392583635630796,1151.0,2481.0,sideways,-1.1796203556193632,SELL
SELL,2026-08-07 19:09:00,114.33382634814141,2026-08-07 19:54:00,117.25216935679461,-2.9183430086531956,0,-0.053601106264125065,1.2346202800169708,2910.0,2357.0,sideways,0.6562547460611512,SELL
SELL,2026-08-07 21:55:00,114.81337302695547,2026-08-08 00:14:00,116.77538998460813,-1.9620169576526507,0,-0.018342134552383982,1.2841901066925314,2648.0,2062.0,bear,-0.021349868886531453,SELL
SELL,2026-08-07 12:26:00,101.85464323331315,2026-08-07 13:33:00,104.37646744246747,-2.5218242091543175,0,-0.0480626203856076,1.1048290541439403,1661.0,1503.4,bear,-0.9017740751623364,SELL
SELL,2026-08-07 13:42:00,102.72986769669379,2026-08-07 13:44:00,104.10911649988793,-1.3792488031941446,0,-0.006217638371111889,1.162835743801653,1801.0,1548.8,sideways,-0.4722734680156435,SELL
SELL,2026-08-07 17:12:00,108.14197742920042,2026-08-07 19:54:00,111.85756184091231,-3.7155844117118875,0,-0.09709865742117074,1.5631412049990672,3352.0,2144.4,bear,-0.009736416697293748,SELL
SELL,2026-08-07 22:12:00,111.41809424258769,2026-08-07 23:09:00,113.43701493343289,-2.0189206908452064,0,-0.009387819783626128,0.9606962995401795,1755.0,1826.8,bear,0.1285988396960107,SELL
BUY,2026-08-07 19:53:00,102.77829342231928,2026-08-07 22:30:00,102.25690498828249,-0.521388434036794,0,0.005921965751909397,1.2098184543637576,2905.5,2401.6,bull,-0.5512145425968384,BUY
SELL,2026-08-07 11:57:00,101.19241717430738,2026-08-07 14:25:00,104.1713252446608,-2.9789080703534268,0,-0.10684222633523177,1.0798299480396787,2286.0,2117.0,bear,-0.6011779460303899,SELL
SELL,2026-08-07 17:32:00,108.51774568539103,2026-08-07 18:59:00,110.39867221962652,-1.8809265342354848,0,-0.05002288789079046,1.4661410519494547,2715.0,1851.8,bear,0.0694596067829707,SELL
SELL,2026-08-07 22:34:00,117.46330198985223,2026-08-07 22:57:00,121.83447773152565,-4.371175741673426,0,-0.010732437038328158,0.6766416707547831,1931.0,2853.8,bear,-0.1594573102169221,SELL
BUY,2026-08-07 15:42:00,99.66568523029763,2026-08-07 16:31:00,95.53623399735018,-4.129451232947446,0,0.05269150113656451,1.2542912166122415,2996.0,2388.6,bull,0.41580580956186,BUY
BUY,2026-08-07 20:45:00,87.91412242699452,2026-08-07 21:47:00,83.81097571832797,-4.103146708666557,0,0.0374935572089754,0.9510684633183611,1397.5,1469.4,bull,0.08438886590278116,BUY
BUY,2026-08-07 14:51:00,100.95029330675436,2026-08-07 17:24:00,102.95346449202428,2.0031711852699203,1,0.017791172180594117,0.923907028223575,1669.5,1807.0,bull,-0.25712419677302023,BUY
BUY,2026-08-07 19:50:00,105.94696125202088,2026-08-07 21:41:00,103.76747504942358,-2.179486202597303,0,0.03509481855967067,0.9053148305484755,3836.0,4237.2,bull,0.258691025366403,BUY
BUY,2026-08-07 14:58:00,107.55059292675381,2026-08-07 16:51:00,104.88619601336796,-2.6643969133858434,0,0.08089565189287384,1.208932576857105,1832.5,1515.8,bull,0.08163725249123388,BUY
BUY,2026-08-07 19:56:00,105.59694205966234,2026-08-07 22:11:00,103.83247138622056,-1.764470673441778,0,0.003615151927206739,0.9179089238309169,1798.0,1958.8,bull,0.0014116174790359537,BUY
SELL,2026-08-07 12:18:00,103.21923658657995,2026-08-07 13:17:00,107.04029193801715,-3.821055351437195,0,-0.044882655001117655,1.475470648242604,3182.0,2156.6,bear,0.19086113665110815,SELL
SELL,2026-08-07 14:10:00,103.22700834210329,2026-08-07 14:31:00,105.96157143944156,-2.734563097338267,0,-0.01754198561131659,0.2771904600811908,655.5,2364.8,sideways,0.18344932442796846,SELL
SELL,2026-08-07 16:40:00,106.24130968464912,2026-08-07 20:11:00,102.47593802365508,3.765371660994049,1,-0.04454947280454746,1.1755123241099252,2489.5,2117.8,bear,-0.23938788153044754,SELL
SELL,2026-08-07 22:12:00,100.49777405633618,2026-08-07 23:26:00,105.07649066698497,-4.578716610648783,0,-0.039925822464581984,1.7095081967213115,5214.0,3050.0,bear,0.3705675470631036,SELL
SELL,2026-08-07 11:29:00,98.84094338610764,2026-08-07 15:10:00,95.98912108727558,2.8518222988320616,1,-0.06697045408299118,1.4155490360435876,2026.5,1431.6,bear,0.254523535751801,SELL
SELL,2026-08-07 17:18:00,93.12281185250684,2026-08-07 20:39:00,89.74126605004858,3.3815458024582625,1,-0.10692886183379358,0.8293153326904532,1376.0,1659.2,bear,-0.5348838100712499,SELL
SELL,2026-08-07 21:35:00,87.12304197703999,2026-08-07 23:30:00,88.51078770674923,-1.3877457297092377,0,-0.054856505882796114,0.9247357897743501,1295.0,1400.4,bear,-0.10066575582246173,SELL
BUY,2026-08-07 14:45:00,98.68148762782805,2026-08-07 17:01:00,97.43183964252138,-1.249647985306666,0,0.0378389895959117,0.6503378378378379,693.0,1065.6,bull,-0.0955043659642314,BUY
BUY,2026-08-07 18:04:00,99.7447406427154,2026-08-07 22:15:00,108.25025263514333,8.505511992427927,1,0.008785452020347861,0.838748055275922,1833.0,2185.4,sideways,-0.34690260311806753,BUY
SELL,2026-08-07 11:49:00,98.95271650894627,2026-08-07 15:06:00,96.86706692059961,2.085649588346655,1,-0.10188795959432184,0.8838497230953449,1181.0,1336.2,bear,-0.22923724020695602,SELL
SELL,2026-08-07 17:05:00,94.63008041167191,2026-08-07 20:15:00,93.41109495741259,1.2189854542593253,1,-0.020463688547224024,0.7322341202238988,1203.5,1643.6,bear,0.025550806882975508,SELL
SELL,2026-08-07 22:05:00,90.11838195688269,2026-08-07 23:13:00,95.81775077173404,-5.699368814851354,0,-0.1343069611655352,0.761262452613947,1727.0,2268.6,bear,0.03406904014103418,SELL
SELL,2026-08-07 11:33:00,98.56801060934603,2026-08-07 20:01:00,83.44434280114356,15.12366780820247,1,-0.09414779911395499,0.6387972595787871,1007.0,1576.4,bear,-0.37937564229041243,SELL
SELL,2026-08-07 22:13:00,80.83448014744575,2026-08-07 23:33:00,84.12602704449166,-3.2915468970459187,0,-0.0806051116278752,1.0561332393373282,1198.5,1134.8,bear,-0.13821644080812234,SELL
SELL,2026-08-07 11:51:00,101.31526179485384,2026-08-07 14:40:00,101.17734303221468,0.1379187626391598,1,-0.08509876831782037,0.8109196327911097,1007.0,1241.8,bear,-0.264034936553756,SELL
SELL,2026-08-07 17:08:00,101.79184611253231,2026-08-07 19:56:00,101.0251666754173,0.7666794371150161,1,-0.03679993415973115,1.3262285375962108,2240.0,1689.0,bear,-0.11169334177742485,SELL
SELL,2026-08-07 22:01:00,100.3099445225027,2026-08-07 23:49:00,103.16378544812754,-2.853840925624837,0,-0.02844680958112633,0.754463285276761,2020.0,2677.4,bear,-0.11474278772330138,SELL
BUY,2026-08-07 14:58:00,99.60519158920009,2026-08-07 16:36:00,94.92530854802129,-4.6798830411787975,0,0.09596820686599017,0.7861433917667914,1596.5,2030.8,bull,0.3336031328574478,BUY
BUY,2026-08-07 19:54:00,93.50850867310953,2026-08-07 21:54:00,91.07820497124582,-2.430303701863707,0,0.10502152860945557,1.697778573987818,4738.5,2791.0,bull,0.5486211315973577,BUY
BUY,2026-08-07 15:19:00,100.53785317699369,2026-08-07 16:55:00,97.18674955535474,-3.3511036216389556,0,0.0004354599946907456,0.6158477058249268,1514.0,2458.4,bull,0.3170882925832643,BUY
BUY,2026-08-07 19:28:00,98.24001404299781,2026-08-07 22:38:00,100.409109073567,2.1690950305691814,1,0.0267330224499176,0.9613422514454143,1696.0,1764.2,bull,-0.07643462680883317,BUY
SELL,2026-08-07 17:44:00,120.52246409536156,2026-08-07 19:34:00,124.5935716425526,-4.071107547191048,0,-0.019552334630887458,1.389488452406648,3862.5,2779.8,sideways,0.1336264485522065,SELL
SELL,2026-08-07 21:50:00,123.27543072681675,2026-08-07 23:39:00,126.02457072379126,-2.749139996974506,0,-0.07380470369936631,0.6185899734633866,1725.0,2788.6,bear,0.16222847496142379,SELL
BUY,2026-08-07 14:32:00,107.2522551104877,2026-08-07 22:04:00,116.93061404620387,9.678358935716176,1,0.006774738487152376,1.5340430903888234,3645.5,2376.4,bull,0.28045815880935265,BUY
BUY,2026-08-07 15:06:00,98.40924414693423,2026-08-07 17:09:00,96.25077152435806,-2.15847262257617,0,0.03997752336402982,0.6023316062176166,883.5,1466.8,bull,0.7812926010263368,BUY
BUY,2026-08-07 19:09:00,98.64088572683679,2026-08-07 22:07:00,102.12928063013999,3.4883949033032025,1,0.08378992478186831,0.9476127320954907,2858.0,3016.0,sideways,0.6178605018105827,BUY
SELL,2026-08-07 12:14:00,104.80921356550091,2026-08-07 15:12:00,103.70844035047082,1.1007732150300882,1,-0.10491592690280527,1.042188350571584,1914.5,1837.0,bear,0.4386227001343457,SELL
SELL,2026-08-07 16:56:00,101.92161101711235,2026-08-07 20:06:00,103.42237452274526,-1.5007635056329036,0,-0.04876144191057108,1.1229539398553483,1770.0,1576.2,bear,-0.3367181759158342,SELL
SELL,2026-08-07 21:23:00,99.50245557187971,2026-08-07 23:23:00,101.36240171214173,-1.859946140262025,0,-0.0034394908016111003,0.5876068376068375,1540.0,2620.8,bear,-0.22424279050521534,SELL
BUY,2026-08-07 09:19:00,100.3766371052111,2026-08-07 12:31:00,105.40754440864276,5.030907303431661,1,0.0016258169799527877,0.6459346530584286,1886.0,2919.8,bull,0.6215498335825203,BUY
BUY,2026-08-07 14:56:00,106.14273433474021,2026-08-07 16:39:00,104.64133914512897,-1.5013951896112445,0,0.0027269310933064617,1.1784963387225404,3251.0,2758.6,bull,-0.5452792195917482,BUY
BUY,2026-08-07 20:05:00,100.4319036196132,2026-08-07 21:42:00,99.36508016939699,-1.066823450216205,0,0.023897599824792337,0.9453751431844216,1320.5,1396.8,bull,-0.03766177136381543,BUY
BUY,2026-08-07 14:42:00,107.38187693175722,2026-08-07 16:40:00,104.07969096841212,-3.302185963345096,0,0.12331315170868606,1.9438320713121826,4056.0,2086.6,bull,0.5012621417547223,BUY
BUY,2026-08-07 20:03:00,101.69893623570954,2026-08-07 21:56:00,100.59650161743691,-1.1024346182726248,0,0.007955984888070589,0.6196319018404908,707.0,1141.0,bull,0.2954452019215097,BUY
BUY,2026-08-07 09:57:00,101.10485356402714,2026-08-07 11:49:00,99.8704873631409,-1.2343662008862424,0,0.00013540915986709479,1.699864670557388,4019.5,2364.6,bull,-0.3016377770453147,BUY
BUY,2026-08-07 14:58:00,98.48119738746752,2026-08-07 16:12:00,95.25211225492336,-3.2290851325441565,0,0.03405157082580956,0.7941624365482234,1564.5,1970.0,bull,-0.13402173649470228,BUY
BUY,2026-08-07 20:08:00,88.67375042197203,2026-08-07 22:09:00,86.23163703650093,-2.442113385471103,0,0.14791725595661376,1.0778401122019636,1537.0,1426.0,bull,0.3232154131825382,BUY
BUY,2026-08-07 13:32:00,112.66542000211139,2026-08-07 17:41:00,119.3023570676562,6.636937065544814,1,0.032232297836188195,0.9222290263319045,1506.0,1633.0,sideways,0.06686583051758532,BUY
BUY,2026-08-07 19:54:00,120.42825836134449,2026-08-07 21:31:00,117.9560166805335,-2.4722416808109955,0,0.07368861425432272,1.2545348156816851,2144.0,1709.0,bull,0.21763829410281232,BUY
SELL,2026-08-07 12:29:00,105.27676928049002,2026-08-07 13:10:00,108.3725072489552,-3.095737968465187,0,-0.07737290058027213,1.163291684618699,1620.0,1392.6,bear,0.2542151278201459,SELL
SELL,2026-08-07 13:21:00,106.45327287661995,2026-08-07 13:32:00,109.18224419312607,-2.7289713165061187,0,-0.02368452019992162,0.9443954104148279,1498.0,1586.2,sideways,-1.3922350749216292,SELL
SELL,2026-08-07 16:59:00,110.20386917755775,2026-08-07 20:08:00,110.9657750696177,-0.7619058920599571,0,-0.0355383624120833,1.3174547983310152,1894.5,1438.0,bear,-0.27209058357667004,SELL
SELL,2026-08-07 22:12:00,106.49535345048629,2026-08-07 23:41:00,113.05648713521902,-6.561133684732724,0,-0.07728884915096046,1.3356874753062031,2704.5,2024.8,bear,-0.5594560975103775,SELL
SELL,2026-08-07 12:30:00,104.29910441030482,2026-08-07 13:01:00,105.91549475822431,-1.6163903479194914,0,-0.018668306833902193,1.1546028787408098,2230.0,1931.4,bear,-0.18702234118734395,SELL
SELL,2026-08-07 17:35:00,112.87846897762209,2026-08-07 18:05:00,114.88908814743954,-2.0106191698174456,0,-0.02075393225301525,0.42436513962709865,1006.0,2370.6,sideways,0.19940219994913377,SELL
SELL,2026-08-07 18:33:00,111.67823270561557,2026-08-07 19:49:00,116.09051362080949,-4.412280915193918,0,-0.00011004938099290484,1.2282271534240037,2059.0,1676.4,sideways,-0.7615873106239661,SELL
SELL,2026-08-07 22:07:00,115.88530870683807,2026-08-07 23:32:00,117.45971538625716,-1.5744066794190843,0,-0.06951767429144695,0.6827577010268036,1024.0,1499.8,bear,0.08042072889389829,SELL
SELL,2026-08-07 11:56:00,101.00261384800342,2026-08-07 14:47:00,100.07083408744266,0.9317797605607581,1,-0.030080557053665302,0.6308774225202387,1543.0,2445.8,bear,0.06816351256465225,SELL
SELL,2026-08-07 17:23:00,98.59481105211445,2026-08-07 19:51:00,101.29550896988283,-2.7006979177683803,0,-0.1416578020796493,1.459930981595092,2284.5,1564.8,bear,-0.37720428507458337,SELL
SELL,2026-08-07 21:54:00,99.4663339251745,2026-08-08 00:01:00,100.00894844466072,-0.5426145194862215,0,-0.0206114348883375,0.434829116970637,1626.0,3739.4,bear,-0.23480635679254647,SELL
SELL,2026-08-07 12:25:00,102.08338434934282,2026-08-07 14:43:00,104.9835850888157,-2.9002007394728793,0,-0.048266510932919005,1.145157102051415,1764.0,1540.4,bear,0.2744659671617029,SELL
SELL,2026-08-07 16:55:00,103.88338381801208,2026-08-07 19:35:00,103.25944212967399,0.6239416883380926,1,-0.1011944081849947,0.8343273408877907,1958.5,2347.4,bear,-0.0829286284600812,SELL
SELL,2026-08-07 21:43:00,99.42123678241974,2026-08-08 00:23:00,99.02943334822821,0.3918034341915302,1,-0.10325113294433663,1.1041410098522166,1434.5,1299.2,bear,0.20092229704056308,SELL
SELL,2026-08-07 12:05:00,103.54037307100401,2026-08-07 15:03:00,105.17336024421509,-1.6329871732110774,0,-0.09732127233033339,0.6708832992102954,917.5,1367.6,bear,-0.07489072033571631,SELL
SELL,2026-08-07 16:46:00,103.60128157625938,2026-08-07 19:26:00,106.22068215599714,-2.619400579737757,0,-0.021400174558479534,0.7127218934911242,1204.5,1690.0,bear,0.37612644123518635,SELL
BUY,2026-08-07 15:19:00,100.8637004977635,2026-08-07 17:05:00,97.38060831683761,-3.483092180925894,0,0.07365134005564755,0.6515841064239455,744.5,1142.6,bull,0.5174840188605287,BUY
BUY,2026-08-07 20:21:00,99.04363275580096,2026-08-07 21:07:00,96.39642465886777,-2.647208096933184,0,0.018474677966338504,1.1795885083427424,1880.5,1594.2,bull,0.14519390311834002,BUY
SELL,2026-08-07 12:06:00,101.58409724066738,2026-08-07 13:43:00,106.508345725819,-4.924248485151622,0,-0.08005316912536387,1.2180246328754145,2057.0,1688.8,bear,0.06483228563516263,SELL
SELL,2026-08-07 17:21:00,112.0768729560941,2026-08-07 20:19:00,108.66296138337164,3.413911572722469,1,-0.006129541045581277,0.8262817322050771,996.0,1205.4,bear,-0.1679947643685864,SELL
SELL,2026-08-07 21:14:00,104.44707264855049,2026-08-07 23:15:00,108.56601512119411,-4.118942472643624,0,-0.0008591618772442189,0.8467577190217709,2901.5,3426.6,bear,-0.5425973148368683,SELL
BUY,2026-08-07 14:20:00,105.41458177650664,2026-08-07 16:53:00,105.84697325847283,0.43239148196619226,1,0.05196513668353475,1.2251148545176112,2080.0,1697.8,bull,0.9479277250044333,BUY
BUY,2026-08-07 20:52:00,98.43015650025184,2026-08-07 21:33:00,94.28699155247544,-4.143164947776398,0,0.10288037864665966,0.5406021897810219,1540.5,2849.6,bull,0.23097144613419118,BUY
SELL,2026-08-07 12:25:00,103.76274130000827,2026-08-07 13:27:00,108.70118030701232,-4.93843900700405,0,-0.023243550331855545,0.7451670306559897,1842.5,2472.6,bear,-0.4632627947608654,SELL
SELL,2026-08-07 17:28:00,111.90672923270306,2026-08-07 19:49:00,113.98161756472558,-2.0748883320225247,0,-0.027742221645439713,0.9767775229357798,1703.5,1744.0,bear,-0.10858517991994177,SELL
SELL,2026-08-07 21:50:00,112.14154028932096,2026-08-07 23:25:00,116.83762168899563,-4.696081399674668,0,-0.12296613713461113,0.9104468525508341,1495.5,1642.6,bear,-0.37213248745175065,SELL
SELL,2026-08-07 11:41:00,97.81299884802911,2026-08-07 15:15:00,95.02348753095687,2.7895113170722396,1,-0.1780846131414222,0.9001081210956271,1498.5,1664.8,bear,-0.5195267087838573,SELL
SELL,2026-08-07 16:42:00,93.35717426814239,2026-08-07 19:24:00,90.8920161652656,2.465158102876785,1,-0.023000538892560485,0.8638472167390445,1750.5,2026.4,bear,-0.25508922467278694,SELL
SELL,2026-08-07 21:55:00,93.04694746825155,2026-08-07 23:31:00,96.07494707547906,-3.027999607227514,0,-0.03657623602603621,1.2069314957438184,1786.5,1480.2,bear,-0.03265996072208566,SELL
SELL,2026-08-07 11:55:00,101.80978603561165,2026-08-07 14:33:00,102.92296245117777,-1.113176415566116,0,-0.0300548896365882,1.3340415844589468,1758.0,1317.8,bear,-0.6150877853308714,SELL
